# Time Signal
0	0.367063
5e-06	0.339243
1e-05	0.347051
1.5e-05	0.338843
2e-05	0.319188
2.5e-05	0.324008
3e-05	0.331036
3.5e-05	0.348545
4e-05	0.360982
4.5e-05	0.34865
5e-05	0.356457
5.5e-05	0.357173
6e-05	0.343136
6.5e-05	0.340927
7e-05	0.340211
7.5e-05	0.358667
8e-05	0.343031
8.5e-05	0.317884
9e-05	0.322303
9.5e-05	0.346335
0.0001	0.348839
0.000105	0.338233
0.00011	0.358751
0.000115	0.369588
0.00012	0.3795
0.000125	0.400523
0.00013	0.3924
0.000135	0.381394
0.00014	0.385897
0.000145	0.377375
0.00015	0.357657
0.000155	0.335624
0.00016	0.36296
0.000165	0.383414
0.00017	0.413233
0.000175	0.413549
0.00018	0.404416
0.000185	0.403153
0.00019	0.38514
0.000195	0.388423
0.0002	0.401365
0.000205	0.401449
0.00021	0.416874
0.000215	0.419673
0.00022	0.406163
0.000225	0.406562
0.00023	0.406078
0.000235	0.415296
0.00024	0.397977
0.000245	0.399386
0.00025	0.425902
0.000255	0.448671
0.00026	0.449744
0.000265	0.432425
0.00027	0.398987
0.000275	0.384361
0.00028	0.398503
0.000285	0.429248
0.00029	0.43897
0.000295	0.415716
0.0003	0.429353
0.000305	0.430153
0.00031	0.432867
0.000315	0.406541
0.00032	0.383288
0.000325	0.395283
0.00033	0.408814
0.000335	0.426049
0.00034	0.421861
0.000345	0.433898
0.00035	0.431983
0.000355	0.396419
0.00036	0.3799
0.000365	0.392926
0.00037	0.421588
0.000375	0.458835
0.00038	0.465674
0.000385	0.438002
0.00039	0.439917
0.000395	0.425312
0.0004	0.389033
0.000405	0.408562
0.00041	0.433225
0.000415	0.437139
0.00042	0.430216
0.000425	0.449576
0.00043	0.47062
0.000435	0.469315
0.00044	0.457993
0.000445	0.441432
0.00045	0.443263
0.000455	0.440759
0.00046	0.43434
0.000465	0.415716
0.00047	0.431668
0.000475	0.42102
0.00048	0.415506
0.000485	0.415527
0.00049	0.402501
0.000495	0.405994
0.0005	0.411718
0.000505	0.422135
0.00051	0.429058
0.000515	0.456499
0.00052	0.466916
0.000525	0.454079
0.00053	0.435876
0.000535	0.438486
0.00054	0.430447
0.000545	0.417316
0.00055	0.42285
0.000555	0.443768
0.00056	0.459803
0.000565	0.446672
0.00057	0.425544
0.000575	0.410203
0.00058	0.410203
0.000585	0.42264
0.00059	0.404395
0.000595	0.382846
0.0006	0.378216
0.000605	0.386571
0.00061	0.374365
0.000615	0.37022
0.00062	0.379142
0.000625	0.382446
0.00063	0.413801
0.000635	0.428764
0.00064	0.416916
0.000645	0.416116
0.00065	0.427122
0.000655	0.448776
0.00066	0.448881
0.000665	0.465212
0.00067	0.480132
0.000675	0.487034
0.00068	0.486108
0.000685	0.49884
0.00069	0.509572
0.000695	0.522787
0.0007	0.530721
0.000705	0.539412
0.00071	0.54804
0.000715	0.546209
0.00072	0.529879
0.000725	0.538086
0.00073	0.553722
0.000735	0.563739
0.00074	0.559235
0.000745	0.550586
0.00075	0.553722
0.000755	0.529963
0.00076	0.534277
0.000765	0.538465
0.00077	0.543179
0.000775	0.543768
0.00078	0.530363
0.000785	0.514328
0.00079	0.511718
0.000795	0.502775
0.0008	0.50469
0.000805	0.490948
0.00081	0.481857
0.000815	0.452796
0.00082	0.476533
0.000825	0.439054
0.00083	0.393684
0.000835	0.402501
0.00084	0.403806
0.000845	0.407089
0.00085	0.376343
0.000855	0.326954
0.00086	0.345072
0.000865	0.340485
0.00087	0.326659
0.000875	0.326133
0.00088	0.304984
0.000885	0.271145
0.00089	0.291705
0.000895	0.338254
0.0009	0.36599
0.000905	0.3678
0.00091	0.382509
0.000915	0.396146
0.00092	0.368894
0.000925	0.344567
0.00093	0.321798
0.000935	0.32304
0.00094	0.340253
0.000945	0.364664
0.00095	0.367463
0.000955	0.364664
0.00096	0.344252
0.000965	0.312076
0.00097	0.307783
0.000975	0.316705
0.00098	0.337728
0.000985	0.337939
0.00099	0.339559
0.000995	0.327711
0.001	0.330615
0.001005	0.318094
0.00101	0.312097
0.001015	0.308288
0.00102	0.337728
0.001025	0.358056
0.00103	0.354353
0.001035	0.353448
0.00104	0.353027
0.001045	0.353048
0.00105	0.344525
0.001055	0.357972
0.00106	0.370872
0.001065	0.353237
0.00107	0.333519
0.001075	0.340253
0.00108	0.339138
0.001085	0.349534
0.00109	0.364285
0.001095	0.376407
0.0011	0.3803
0.001105	0.357257
0.00111	0.37708
0.001115	0.408751
0.00112	0.408519
0.001125	0.39905
0.00113	0.387497
0.001135	0.402248
0.00114	0.387518
0.001145	0.337244
0.00115	0.332151
0.001155	0.341137
0.00116	0.346545
0.001165	0.366474
0.00117	0.361171
0.001175	0.368894
0.00118	0.378827
0.001185	0.384403
0.00119	0.398166
0.001195	0.404458
0.0012	0.401954
0.001205	0.426091
0.00121	0.455047
0.001215	0.437939
0.00122	0.423313
0.001225	0.41761
0.00123	0.400902
0.001235	0.37043
0.00124	0.357804
0.001245	0.365317
0.00125	0.374323
0.001255	0.382362
0.00126	0.407699
0.001265	0.4037
0.00127	0.391663
0.001275	0.412223
0.00128	0.423629
0.001285	0.454185
0.00129	0.43897
0.001295	0.419168
0.0013	0.408225
0.001305	0.402375
0.00131	0.406815
0.001315	0.425965
0.00132	0.452122
0.001325	0.440485
0.00133	0.417842
0.001335	0.416558
0.00134	0.422072
0.001345	0.435014
0.00135	0.423987
0.001355	0.412855
0.00136	0.416285
0.001365	0.416979
0.00137	0.424702
0.001375	0.41719
0.00138	0.409971
0.001385	0.417989
0.00139	0.408667
0.001395	0.391158
0.0014	0.393452
0.001405	0.399365
0.00141	0.438254
0.001415	0.450839
0.00142	0.438654
0.001425	0.432825
0.00143	0.442758
0.001435	0.444168
0.00144	0.427627
0.001445	0.418705
0.00145	0.457488
0.001455	0.4682
0.00146	0.460392
0.001465	0.41841
0.00147	0.427733
0.001475	0.444673
0.00148	0.415822
0.001485	0.411318
0.00149	0.422808
0.001495	0.410098
0.0015	0.422135
0.001505	0.426933
0.00151	0.437644
0.001515	0.452669
0.00152	0.445472
0.001525	0.424429
0.00153	0.414812
0.001535	0.441074
0.00154	0.45309
0.001545	0.407404
0.00155	0.375439
0.001555	0.398082
0.00156	0.453595
0.001565	0.470704
0.00157	0.460708
0.001575	0.440359
0.00158	0.426133
0.001585	0.416137
0.00159	0.4041
0.001595	0.432067
0.0016	0.444084
0.001605	0.394189
0.00161	0.399492
0.001615	0.4053
0.00162	0.421546
0.001625	0.416032
0.00163	0.39905
0.001635	0.379647
0.00164	0.437244
0.001645	0.465212
0.00165	0.451954
0.001655	0.416516
0.00166	0.379921
0.001665	0.38373
0.00167	0.43413
0.001675	0.451449
0.00168	0.425207
0.001685	0.426217
0.00169	0.426091
0.001695	0.452648
0.0017	0.474997
0.001705	0.46317
0.00171	0.459361
0.001715	0.463339
0.00172	0.487897
0.001725	0.459824
0.00173	0.417674
0.001735	0.411045
0.00174	0.409845
0.001745	0.412139
0.00175	0.398734
0.001755	0.404437
0.00176	0.395809
0.001765	0.384677
0.00177	0.392105
0.001775	0.382867
0.00178	0.393599
0.001785	0.385371
0.00179	0.384572
0.001795	0.373839
0.0018	0.353616
0.001805	0.358414
0.00181	0.370535
0.001815	0.347198
0.00182	0.340485
0.001825	0.347577
0.00183	0.336255
0.001835	0.32487
0.00184	0.341453
0.001845	0.362013
0.00185	0.359193
0.001855	0.326343
0.00186	0.312307
0.001865	0.296398
0.00187	0.306794
0.001875	0.287265
0.00188	0.276575
0.001885	0.279458
0.00189	0.312223
0.001895	0.363191
0.0019	0.373587
0.001905	0.34604
0.00191	0.323418
0.001915	0.338549
0.00192	0.341432
0.001925	0.347135
0.00193	0.348965
0.001935	0.347429
0.00194	0.362581
0.001945	0.366158
0.00195	0.365464
0.001955	0.36216
0.00196	0.361066
0.001965	0.35934
0.00197	0.339706
0.001975	0.339917
0.00198	0.322598
0.001985	0.327396
0.00199	0.330405
0.001995	0.339412
0.002	0.345136
0.002005	0.354437
0.00201	0.375481
0.002015	0.397808
0.00202	0.384698
0.002025	0.351238
0.00203	0.32668
0.002035	0.34221
0.00204	0.328595
0.002045	0.340906
0.00205	0.353132
0.002055	0.38636
0.00206	0.403595
0.002065	0.370451
0.00207	0.338338
0.002075	0.328006
0.00208	0.321209
0.002085	0.331983
0.00209	0.323587
0.002095	0.319294
0.0021	0.319799
0.002105	0.3295
0.00211	0.346945
0.002115	0.354458
0.00212	0.358267
0.002125	0.346735
0.00213	0.350249
0.002135	0.336802
0.00214	0.343831
0.002145	0.353848
0.00215	0.376196
0.002155	0.384403
0.00216	0.392737
0.002165	0.400228
0.00217	0.423461
0.002175	0.412181
0.00218	0.363381
0.002185	0.338549
0.00219	0.36519
0.002195	0.38514
0.0022	0.373923
0.002205	0.38112
0.00221	0.409866
0.002215	0.413402
0.00222	0.407699
0.002225	0.390169
0.00223	0.409488
0.002235	0.420493
0.00224	0.399492
0.002245	0.382446
0.00225	0.403006
0.002255	0.426049
0.00226	0.425439
0.002265	0.403911
0.00227	0.411003
0.002275	0.389475
0.00228	0.376575
0.002285	0.380868
0.00229	0.386171
0.002295	0.384993
0.0023	0.403722
0.002305	0.420073
0.00231	0.422387
0.002315	0.426659
0.00232	0.42828
0.002325	0.455426
0.00233	0.46035
0.002335	0.449513
0.00234	0.442232
0.002345	0.4432
0.00235	0.458372
0.002355	0.492547
0.00236	0.483309
0.002365	0.457278
0.00237	0.460982
0.002375	0.439643
0.00238	0.430342
0.002385	0.427922
0.00239	0.411781
0.002395	0.393242
0.0024	0.396798
0.002405	0.399281
0.00241	0.411802
0.002415	0.408793
0.00242	0.393873
0.002425	0.406794
0.00243	0.436971
0.002435	0.474955
0.00244	0.467547
0.002445	0.448082
0.00245	0.411424
0.002455	0.415843
0.00246	0.427543
0.002465	0.446988
0.00247	0.442779
0.002475	0.455826
0.00248	0.452627
0.002485	0.454037
0.00249	0.445009
0.002495	0.420346
0.0025	0.398524
0.002505	0.428574
0.00251	0.441706
0.002515	0.422661
0.00252	0.404626
0.002525	0.39261
0.00253	0.412728
0.002535	0.414349
0.00254	0.42405
0.002545	0.416264
0.00255	0.421967
0.002555	0.412855
0.00256	0.410918
0.002565	0.38857
0.00257	0.418473
0.002575	0.448503
0.00258	0.452396
0.002585	0.428974
0.00259	0.423229
0.002595	0.430174
0.0026	0.443284
0.002605	0.44078
0.00261	0.43937
0.002615	0.428532
0.00262	0.404416
0.002625	0.411424
0.00263	0.418326
0.002635	0.41902
0.00264	0.410413
0.002645	0.380258
0.00265	0.373755
0.002655	0.37184
0.00266	0.358098
0.002665	0.359698
0.00267	0.359803
0.002675	0.365106
0.00268	0.404963
0.002685	0.412181
0.00269	0.402796
0.002695	0.396651
0.0027	0.378132
0.002705	0.360077
0.00271	0.374008
0.002715	0.380826
0.00272	0.38272
0.002725	0.370094
0.00273	0.369504
0.002735	0.371503
0.00274	0.36538
0.002745	0.37628
0.00275	0.376596
0.002755	0.367568
0.00276	0.361339
0.002765	0.366748
0.00277	0.401428
0.002775	0.414054
0.00278	0.388591
0.002785	0.328069
0.00279	0.317147
0.002795	0.343894
0.0028	0.370662
0.002805	0.377774
0.00281	0.372934
0.002815	0.358309
0.00282	0.338065
0.002825	0.312728
0.00283	0.291221
0.002835	0.295178
0.00284	0.322766
0.002845	0.354626
0.00285	0.377459
0.002855	0.350691
0.00286	0.326554
0.002865	0.321125
