# Time Signal
0	0.395072
5e-06	0.410603
1e-05	0.435392
1.5e-05	0.468073
2e-05	0.470872
2.5e-05	0.440001
3e-05	0.390022
3.5e-05	0.360392
4e-05	0.352332
4.5e-05	0.388696
5e-05	0.431247
5.5e-05	0.466558
6e-05	0.469063
6.5e-05	0.438233
7e-05	0.431857
7.5e-05	0.422198
8e-05	0.393326
8.5e-05	0.393263
9e-05	0.407762
9.5e-05	0.425691
0.0001	0.457993
0.000105	0.456163
0.00011	0.418473
0.000115	0.417674
0.00012	0.437623
0.000125	0.445872
0.00013	0.431499
0.000135	0.441348
0.00014	0.457467
0.000145	0.459214
0.00015	0.459824
0.000155	0.448713
0.00016	0.448818
0.000165	0.444294
0.00017	0.413128
0.000175	0.396777
0.00018	0.420578
0.000185	0.455763
0.00019	0.474323
0.000195	0.461129
0.0002	0.433688
0.000205	0.437013
0.00021	0.430174
0.000215	0.433709
0.00022	0.457215
0.000225	0.494505
0.00023	0.508015
0.000235	0.50227
0.00024	0.48131
0.000245	0.434214
0.00025	0.438339
0.000255	0.444084
0.00026	0.45368
0.000265	0.449239
0.00027	0.45993
0.000275	0.457699
0.00028	0.45067
0.000285	0.437244
0.00029	0.448019
0.000295	0.478259
0.0003	0.507994
0.000305	0.504185
0.00031	0.510834
0.000315	0.511255
0.00032	0.485224
0.000325	0.470914
0.00033	0.445094
0.000335	0.451049
0.00034	0.47285
0.000345	0.46881
0.00035	0.4428
0.000355	0.43373
0.00036	0.445304
0.000365	0.453195
0.00037	0.477669
0.000375	0.47748
0.00038	0.461634
0.000385	0.45692
0.00039	0.47687
0.000395	0.508225
0.0004	0.540485
0.000405	0.554311
0.00041	0.492526
0.000415	0.478385
0.00042	0.47043
0.000425	0.493242
0.00043	0.502922
0.000435	0.479605
0.00044	0.44503
0.000445	0.468116
0.00045	0.492021
0.000455	0.485855
0.00046	0.480931
0.000465	0.467316
0.00047	0.461781
0.000475	0.457741
0.00048	0.474281
0.000485	0.500818
0.00049	0.518242
0.000495	0.479037
0.0005	0.435561
0.000505	0.442526
0.00051	0.470746
0.000515	0.491727
0.00052	0.504858
0.000525	0.479353
0.00053	0.462602
0.000535	0.438065
0.00054	0.429227
0.000545	0.482678
0.00055	0.502606
0.000555	0.491137
0.00056	0.480342
0.000565	0.483772
0.00057	0.489707
0.000575	0.491348
0.00058	0.506268
0.000585	0.514938
0.00059	0.493936
0.000595	0.440717
0.0006	0.42527
0.000605	0.422956
0.00061	0.450691
0.000615	0.491432
0.00062	0.524597
0.000625	0.510182
0.00063	0.478427
0.000635	0.475797
0.00064	0.485498
0.000645	0.468747
0.00065	0.43777
0.000655	0.410666
0.00066	0.442737
0.000665	0.457846
0.00067	0.484467
0.000675	0.486403
0.00068	0.455742
0.000685	0.428511
0.00069	0.412202
0.000695	0.426196
0.0007	0.467042
0.000705	0.463991
0.00071	0.425291
0.000715	0.41418
0.00072	0.4303
0.000725	0.450565
0.00073	0.43394
0.000735	0.405216
0.00074	0.411129
0.000745	0.427775
0.00075	0.453595
0.000755	0.486171
0.00076	0.451996
0.000765	0.395704
0.00077	0.3787
0.000775	0.408435
0.00078	0.426764
0.000785	0.43514
0.00079	0.44402
0.000795	0.45027
0.0008	0.442905
0.000805	0.42304
